#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
AEW85569.1	AEW85568.1	1041826.FCOL_03645	1041826.FCOL_03640	0.742	0	0.116	0.613	0	0	0	0.087	0.774
AEW85569.1	AEW86074.1	1041826.FCOL_03645	1041826.FCOL_06265	0.080	0	0	0	0	0	0	0.377	0.402
AEW85569.1	AEW86524.1	1041826.FCOL_03645	1041826.FCOL_08545	0.057	0	0	0	0.327	0.108	0	0.085	0.412
AEW85569.1	AEW87484.1	1041826.FCOL_03645	1041826.FCOL_13445	0.057	0	0	0	0.327	0.108	0	0.085	0.412
AEW85569.1	AEW86477.1	1041826.FCOL_03645	1041826.FCOL_08310	0.057	0	0	0	0.327	0.108	0	0.085	0.412
AEW85569.1	AEW87331.1	1041826.FCOL_03645	1041826.FCOL_12680	0.125	0	0	0	0.242	0	0	0.194	0.418
AEW85569.1	AEW87109.1	1041826.FCOL_03645	1041826.FCOL_11540	0.106	0	0	0	0.303	0	0	0.165	0.434
AEW85569.1	pgi	1041826.FCOL_03645	1041826.FCOL_09980	0.125	0	0	0	0.142	0.125	0	0.252	0.442
AEW85569.1	AEW87333.1	1041826.FCOL_03645	1041826.FCOL_12690	0.191	0	0	0	0.045	0	0	0.356	0.458
AEW85569.1	AEW87306.1	1041826.FCOL_03645	1041826.FCOL_12535	0.191	0	0	0	0	0	0	0.358	0.458
AEW85569.1	AEW86972.1	1041826.FCOL_03645	1041826.FCOL_10845	0.125	0	0.210	0	0.151	0	0	0.253	0.502
AEW85569.1	AEW86162.1	1041826.FCOL_03645	1041826.FCOL_06705	0.165	0	0	0	0	0	0	0.562	0.618
AEW85569.1	AEW86550.1	1041826.FCOL_03645	1041826.FCOL_08685	0.063	0	0	0	0.632	0	0	0.089	0.658
AEW85569.1	AEW86944.1	1041826.FCOL_03645	1041826.FCOL_10705	0.063	0	0	0	0.632	0	0	0.089	0.658
AEW85569.1	AEW86498.1	1041826.FCOL_03645	1041826.FCOL_08415	0.063	0	0	0	0.632	0	0	0.089	0.658
AEW85569.1	AEW86709.2	1041826.FCOL_03645	1041826.FCOL_09500	0.063	0	0	0	0.632	0	0	0.089	0.658
AEW85569.1	AEW86707.1	1041826.FCOL_03645	1041826.FCOL_09490	0.091	0	0	0	0.721	0	0	0.193	0.777
AEW85569.1	AEW86464.1	1041826.FCOL_03645	1041826.FCOL_08245	0.155	0.612	0.552	0	0.327	0.108	0	0.085	0.900
AEW85569.1	AEW85571.1	1041826.FCOL_03645	1041826.FCOL_03655	0.627	0	0	0	0.721	0	0	0.193	0.908
AEW85569.1	AEW85570.1	1041826.FCOL_03645	1041826.FCOL_03650	0.818	0	0	0	0.814	0	0	0.265	0.973
AEW85569.1	AEW87315.1	1041826.FCOL_03645	1041826.FCOL_12590	0.155	0.110	0.594	0	0.327	0.108	0.900	0.085	0.978
AEW85570.1	AEW85069.1	1041826.FCOL_03650	1041826.FCOL_01100	0.125	0	0	0	0.467	0	0	0	0.513
AEW85570.1	AEW85091.1	1041826.FCOL_03650	1041826.FCOL_01210	0.078	0	0.164	0	0.571	0	0	0.094	0.660
AEW85570.1	AEW85309.1	1041826.FCOL_03650	1041826.FCOL_02310	0.078	0	0	0	0.632	0	0	0.089	0.663
AEW85570.1	AEW85310.1	1041826.FCOL_03650	1041826.FCOL_02315	0.078	0	0	0	0.571	0	0	0.094	0.610
AEW85570.1	AEW85503.1	1041826.FCOL_03650	1041826.FCOL_03295	0.078	0	0	0	0.571	0	0	0.094	0.610
AEW85570.1	AEW85504.1	1041826.FCOL_03650	1041826.FCOL_03300	0.125	0	0.091	0.628	0.306	0	0	0.247	0.529
AEW85570.1	recR	1041826.FCOL_03650	1041826.FCOL_03620	0.439	0	0	0	0	0	0	0	0.439
AEW85570.1	AEW85565.1	1041826.FCOL_03650	1041826.FCOL_03625	0.691	0	0	0	0	0	0	0.074	0.702
AEW85570.1	AEW85566.1	1041826.FCOL_03650	1041826.FCOL_03630	0.725	0	0	0	0	0	0	0.152	0.757
AEW85570.1	AEW85567.1	1041826.FCOL_03650	1041826.FCOL_03635	0.713	0	0.085	0.671	0.107	0	0	0.085	0.758
AEW85570.1	AEW85568.1	1041826.FCOL_03650	1041826.FCOL_03640	0.724	0	0	0	0.460	0	0	0.124	0.858
AEW85570.1	AEW85569.1	1041826.FCOL_03650	1041826.FCOL_03645	0.818	0	0	0	0.814	0	0	0.265	0.973
AEW85570.1	AEW86055.1	1041826.FCOL_03650	1041826.FCOL_06170	0.046	0	0.174	0	0.314	0	0	0.053	0.419
AEW85570.1	AEW87122.1	1041826.FCOL_03650	1041826.FCOL_11605	0.046	0	0.181	0	0.314	0	0	0.053	0.424
AEW85570.1	rpoB	1041826.FCOL_03650	1041826.FCOL_10405	0	0.493	0	0	0	0	0	0	0.493
AEW85570.1	AEW87322.1	1041826.FCOL_03650	1041826.FCOL_12635	0.125	0	0	0	0.467	0	0	0	0.513
AEW85570.1	AEW87333.1	1041826.FCOL_03650	1041826.FCOL_12690	0.191	0	0	0	0.144	0	0	0.357	0.515
AEW85570.1	AEW87108.1	1041826.FCOL_03650	1041826.FCOL_11535	0	0	0	0	0.578	0	0	0	0.578
AEW85570.1	AEW87303.1	1041826.FCOL_03650	1041826.FCOL_12520	0.112	0	0	0	0.571	0	0	0.094	0.624
AEW85570.1	AEW85816.1	1041826.FCOL_03650	1041826.FCOL_04945	0.115	0	0	0	0	0	0.500	0.254	0.641
AEW85570.1	AEW86550.1	1041826.FCOL_03650	1041826.FCOL_08685	0.063	0	0	0	0.632	0	0	0.089	0.658
AEW85570.1	AEW86944.1	1041826.FCOL_03650	1041826.FCOL_10705	0.063	0	0	0	0.632	0	0	0.089	0.658
AEW85570.1	AEW86498.1	1041826.FCOL_03650	1041826.FCOL_08415	0.063	0	0	0	0.632	0	0	0.089	0.658
AEW85570.1	AEW86709.2	1041826.FCOL_03650	1041826.FCOL_09500	0.063	0	0	0	0.632	0	0	0.089	0.658
AEW85570.1	AEW87314.1	1041826.FCOL_03650	1041826.FCOL_12585	0.185	0	0	0	0.594	0	0	0.224	0.720
AEW85570.1	AEW86348.1	1041826.FCOL_03650	1041826.FCOL_07645	0.125	0	0	0	0.693	0	0	0.137	0.747
AEW85570.1	AEW86464.1	1041826.FCOL_03650	1041826.FCOL_08245	0.091	0	0.090	0.636	0.107	0	0.900	0.085	0.920
AEW85570.1	AEW86707.1	1041826.FCOL_03650	1041826.FCOL_09490	0.091	0	0.174	0	0.721	0	0.900	0.193	0.980
AEW85570.1	AEW86465.1	1041826.FCOL_03650	1041826.FCOL_08250	0.318	0	0.550	0	0.838	0	0.800	0.276	0.991
AEW85570.1	AEW85571.1	1041826.FCOL_03650	1041826.FCOL_03655	0.681	0	0.763	0	0.721	0	0.900	0.316	0.998
AEW85571.1	AEW85091.1	1041826.FCOL_03655	1041826.FCOL_01210	0.078	0	0	0	0.360	0	0	0.079	0.409
AEW85571.1	AEW85309.1	1041826.FCOL_03655	1041826.FCOL_02310	0.082	0	0	0	0.555	0	0	0.074	0.588
AEW85571.1	AEW85310.1	1041826.FCOL_03655	1041826.FCOL_02315	0.078	0	0	0	0.360	0	0	0.079	0.409
AEW85571.1	AEW85503.1	1041826.FCOL_03655	1041826.FCOL_03295	0.078	0	0	0	0.360	0	0	0.079	0.409
AEW85571.1	AEW85565.1	1041826.FCOL_03655	1041826.FCOL_03625	0.503	0	0	0	0	0	0	0.083	0.525
AEW85571.1	AEW85566.1	1041826.FCOL_03655	1041826.FCOL_03630	0.560	0	0	0	0	0	0	0.083	0.579
AEW85571.1	AEW85567.1	1041826.FCOL_03655	1041826.FCOL_03635	0.556	0	0	0	0.153	0	0	0.058	0.615
AEW85571.1	AEW85568.1	1041826.FCOL_03655	1041826.FCOL_03640	0.562	0	0	0	0.172	0	0	0	0.622
AEW85571.1	AEW85569.1	1041826.FCOL_03655	1041826.FCOL_03645	0.627	0	0	0	0.721	0	0	0.193	0.908
AEW85571.1	AEW85570.1	1041826.FCOL_03655	1041826.FCOL_03650	0.681	0	0.763	0	0.721	0	0.900	0.316	0.998
AEW85571.1	AEW87303.1	1041826.FCOL_03655	1041826.FCOL_12520	0.106	0	0	0	0.360	0	0	0.079	0.427
AEW85571.1	AEW86709.2	1041826.FCOL_03655	1041826.FCOL_09500	0.050	0	0	0	0.555	0	0	0.074	0.574
AEW85571.1	AEW86498.1	1041826.FCOL_03655	1041826.FCOL_08415	0.050	0	0	0	0.555	0	0	0.074	0.574
AEW85571.1	AEW86944.1	1041826.FCOL_03655	1041826.FCOL_10705	0.050	0	0	0	0.555	0	0	0.074	0.574
AEW85571.1	AEW86550.1	1041826.FCOL_03655	1041826.FCOL_08685	0.050	0	0	0	0.555	0	0	0.074	0.574
AEW85571.1	AEW87333.1	1041826.FCOL_03655	1041826.FCOL_12690	0.180	0	0	0	0.540	0	0	0.306	0.715
AEW85571.1	AEW86707.1	1041826.FCOL_03655	1041826.FCOL_09490	0	0	0	0.613	0	0	0.900	0	0.900
AEW85571.1	AEW86464.1	1041826.FCOL_03655	1041826.FCOL_08245	0.091	0	0	0	0.153	0	0.900	0.058	0.917
AEW85571.1	AEW85812.1	1041826.FCOL_03655	1041826.FCOL_04925	0.084	0	0	0	0.132	0	0.900	0.092	0.918
AEW85571.1	AEW86465.1	1041826.FCOL_03655	1041826.FCOL_08250	0.320	0	0.618	0	0.720	0	0	0.193	0.933
AEW85576.1	AEW87187.1	1041826.FCOL_03680	1041826.FCOL_11930	0.091	0	0	0	0.524	0	0	0	0.548
AEW85576.1	AEW87185.1	1041826.FCOL_03680	1041826.FCOL_11920	0.170	0.823	0.238	0	0.120	0	0	0.092	0.894
AEW85576.1	AEW87190.1	1041826.FCOL_03680	1041826.FCOL_11945	0.109	0	0.116	0.629	0	0	0.900	0	0.914
AEW85576.1	AEW85577.1	1041826.FCOL_03680	1041826.FCOL_03685	0.803	0.900	0.312	0	0.120	0	0	0.092	0.987
AEW85577.1	AEW84885.1	1041826.FCOL_03685	1041826.FCOL_00140	0.048	0	0	0	0.074	0.518	0	0.089	0.561
AEW85577.1	AEW85307.1	1041826.FCOL_03685	1041826.FCOL_02300	0	0	0	0	0.044	0.389	0	0.056	0.400
AEW85577.1	AEW85576.1	1041826.FCOL_03685	1041826.FCOL_03680	0.803	0.900	0.312	0	0.120	0	0	0.092	0.987
AEW85577.1	AEW87175.1	1041826.FCOL_03685	1041826.FCOL_11870	0	0	0	0	0.044	0.389	0	0.056	0.400
AEW85577.1	AEW86306.1	1041826.FCOL_03685	1041826.FCOL_07435	0	0	0	0	0.044	0.389	0	0.056	0.400
AEW85577.1	AEW87340.1	1041826.FCOL_03685	1041826.FCOL_12725	0	0	0	0	0	0.518	0	0.078	0.536
AEW85577.1	AEW87190.1	1041826.FCOL_03685	1041826.FCOL_11945	0.166	0.828	0	0	0.120	0	0	0.092	0.870
AEW85580.2	AEW85538.1	1041826.FCOL_03700	1041826.FCOL_03480	0.042	0	0.160	0	0.144	0.273	0	0.083	0.457
AEW85580.2	AEW86582.1	1041826.FCOL_03700	1041826.FCOL_08850	0	0	0.546	0	0	0.255	0	0	0.647
AEW85587.1	lpxC	1041826.FCOL_03735	1041826.FCOL_00260	0.059	0	0.200	0	0.047	0.121	0	0.366	0.527
AEW85587.1	msrA	1041826.FCOL_03735	1041826.FCOL_00760	0.166	0	0	0	0.156	0	0	0.358	0.508
AEW85587.1	AEW85031.1	1041826.FCOL_03735	1041826.FCOL_00910	0.042	0	0	0	0.075	0.309	0	0.138	0.401
AEW85587.1	AEW85066.1	1041826.FCOL_03735	1041826.FCOL_01085	0.078	0	0	0	0	0.112	0	0.342	0.414
AEW85587.1	AEW85070.1	1041826.FCOL_03735	1041826.FCOL_01105	0.125	0	0.297	0	0	0	0	0.163	0.440
AEW85587.1	AEW85076.1	1041826.FCOL_03735	1041826.FCOL_01135	0.042	0	0	0	0.075	0.309	0	0.138	0.401
AEW85587.1	AEW85141.1	1041826.FCOL_03735	1041826.FCOL_01460	0.047	0	0.209	0	0.051	0	0	0.276	0.412
AEW85587.1	guaB	1041826.FCOL_03735	1041826.FCOL_01905	0.184	0	0	0	0.053	0	0	0.286	0.400
AEW85587.1	ftsH	1041826.FCOL_03735	1041826.FCOL_01970	0	0	0	0	0.158	0.202	0	0.276	0.471
AEW85587.1	recG	1041826.FCOL_03735	1041826.FCOL_02235	0	0	0.319	0	0.056	0.121	0	0.124	0.438
AEW85587.1	guaA	1041826.FCOL_03735	1041826.FCOL_02950	0.184	0	0	0	0.089	0	0	0.384	0.502
AEW85587.1	tsf	1041826.FCOL_03735	1041826.FCOL_03205	0.110	0	0.276	0	0.159	0	0	0.276	0.555
AEW85587.1	rpsB	1041826.FCOL_03735	1041826.FCOL_03210	0.104	0	0.432	0	0.056	0	0	0.132	0.527
AEW85587.1	polA	1041826.FCOL_03735	1041826.FCOL_03225	0.180	0	0.150	0	0.093	0	0	0.377	0.553
AEW85587.1	pnp	1041826.FCOL_03735	1041826.FCOL_03730	0.540	0	0.167	0	0.056	0	0	0.254	0.694
AEW85587.1	AEW86802.1	1041826.FCOL_03735	1041826.FCOL_09965	0	0	0.229	0	0	0	0	0.254	0.400
AEW85587.1	infB	1041826.FCOL_03735	1041826.FCOL_10300	0.098	0	0	0	0.120	0	0	0.314	0.407
AEW85587.1	aspS	1041826.FCOL_03735	1041826.FCOL_10185	0.105	0	0.185	0	0	0	0	0.276	0.425
AEW85587.1	AEW86503.1	1041826.FCOL_03735	1041826.FCOL_08440	0.046	0	0	0	0.048	0.227	0	0.301	0.443
AEW85587.1	ftsZ	1041826.FCOL_03735	1041826.FCOL_03815	0.108	0	0.190	0	0.069	0	0	0.276	0.447
AEW85587.1	ftsY	1041826.FCOL_03735	1041826.FCOL_12060	0.125	0	0	0	0	0.202	0	0.276	0.450
AEW85587.1	dnaJ	1041826.FCOL_03735	1041826.FCOL_11980	0.054	0	0	0	0.056	0.333	0	0.193	0.454
AEW85587.1	AEW86826.1	1041826.FCOL_03735	1041826.FCOL_10085	0.181	0	0	0	0	0	0	0.369	0.461
AEW85587.1	mntH	1041826.FCOL_03735	1041826.FCOL_09345	0.173	0	0	0	0.056	0	0	0.369	0.464
AEW85587.1	AEW86178.1	1041826.FCOL_03735	1041826.FCOL_06785	0	0	0	0	0	0.465	0	0	0.465
AEW85587.1	pheT	1041826.FCOL_03735	1041826.FCOL_05695	0.181	0	0	0	0.093	0	0	0.341	0.467
AEW85587.1	AEW85634.1	1041826.FCOL_03735	1041826.FCOL_03970	0.210	0	0	0	0	0	0	0.355	0.468
AEW85587.1	AEW85635.1	1041826.FCOL_03735	1041826.FCOL_03985	0.210	0	0	0	0	0	0	0.355	0.468
AEW85587.1	clpX	1041826.FCOL_03735	1041826.FCOL_04460	0.113	0	0	0	0.240	0	0	0.276	0.469
AEW85587.1	hflX	1041826.FCOL_03735	1041826.FCOL_13090	0.111	0	0.251	0	0.098	0	0	0.227	0.473
AEW85587.1	ffh	1041826.FCOL_03735	1041826.FCOL_06000	0.125	0	0	0	0.044	0.234	0	0.276	0.474
AEW85587.1	AEW86474.1	1041826.FCOL_03735	1041826.FCOL_08295	0.091	0	0.400	0	0	0	0	0.118	0.476
AEW85587.1	murE	1041826.FCOL_03735	1041826.FCOL_03855	0.046	0	0.327	0	0	0	0	0.276	0.494
AEW85587.1	metG	1041826.FCOL_03735	1041826.FCOL_08345	0.107	0	0	0	0.182	0	0	0.369	0.498
AEW85587.1	recA	1041826.FCOL_03735	1041826.FCOL_10120	0.046	0	0.286	0	0.121	0	0	0.276	0.508
AEW85587.1	fusA	1041826.FCOL_03735	1041826.FCOL_11090	0	0	0.199	0	0.246	0	0	0.276	0.524
AEW85587.1	secA	1041826.FCOL_03735	1041826.FCOL_12165	0.077	0	0.278	0	0.054	0.122	0	0.276	0.526
AEW85587.1	prfA	1041826.FCOL_03735	1041826.FCOL_06450	0.046	0	0.173	0	0.330	0	0	0.234	0.540
AEW85587.1	lysS	1041826.FCOL_03735	1041826.FCOL_10525	0	0	0	0	0.476	0	0	0.179	0.551
AEW85587.1	secF	1041826.FCOL_03735	1041826.FCOL_06825	0.341	0	0	0	0	0	0	0.363	0.562
AEW85587.1	topA	1041826.FCOL_03735	1041826.FCOL_11640	0.158	0	0.241	0	0	0	0	0.383	0.571
AEW85587.1	mfd	1041826.FCOL_03735	1041826.FCOL_08320	0	0	0.489	0	0	0	0	0.195	0.571
AEW85587.1	secY	1041826.FCOL_03735	1041826.FCOL_10980	0.042	0	0.446	0	0.055	0	0	0.250	0.573
AEW85587.1	AEW87259.1	1041826.FCOL_03735	1041826.FCOL_12290	0.043	0	0	0	0.056	0.423	0	0.297	0.584
AEW85587.1	dnaK	1041826.FCOL_03735	1041826.FCOL_07170	0.076	0	0	0	0.079	0.434	0	0.276	0.604
AEW85587.1	AEW87347.1	1041826.FCOL_03735	1041826.FCOL_12760	0.194	0	0	0	0	0.414	0	0.238	0.608
AEW85587.1	groEL	1041826.FCOL_03735	1041826.FCOL_11680	0.058	0.007	0	0	0.139	0.429	0	0.276	0.619
AEW85587.1	AEW86074.1	1041826.FCOL_03735	1041826.FCOL_06265	0.078	0	0	0	0	0.112	0	0.582	0.627
AEW85587.1	AEW86382.1	1041826.FCOL_03735	1041826.FCOL_07825	0.104	0	0.503	0	0	0	0	0.251	0.637
AEW85587.1	AEW86162.1	1041826.FCOL_03735	1041826.FCOL_06705	0.162	0	0	0	0	0.245	0	0.595	0.721
AEW85587.1	nusA	1041826.FCOL_03735	1041826.FCOL_10295	0.050	0	0.451	0	0.170	0.465	0	0.231	0.789
AEW85587.1	lepA	1041826.FCOL_03735	1041826.FCOL_09065	0.080	0	0.550	0	0.395	0	0	0.276	0.794
AEW85587.1	dnaG	1041826.FCOL_03735	1041826.FCOL_03930	0.091	0	0.469	0	0.577	0	0	0.193	0.813
AEW85587.1	rpoC	1041826.FCOL_03735	1041826.FCOL_10400	0.104	0	0.209	0	0.121	0.923	0	0.276	0.958
AEW85587.1	rpoB	1041826.FCOL_03735	1041826.FCOL_10405	0.095	0	0.217	0	0.211	0.923	0	0.276	0.963
AEW85587.1	rpoA	1041826.FCOL_03735	1041826.FCOL_10950	0.049	0	0.535	0	0.068	0.923	0	0.276	0.972
AEW85590.1	AEW86776.1	1041826.FCOL_03750	1041826.FCOL_09835	0	0	0.434	0	0	0	0	0	0.434
AEW85590.1	AEW86760.1	1041826.FCOL_03750	1041826.FCOL_09755	0	0	0.441	0	0	0	0	0	0.441
AEW85590.1	AEW86758.1	1041826.FCOL_03750	1041826.FCOL_09745	0.043	0	0.325	0	0.214	0	0	0	0.447
AEW85590.1	AEW86775.1	1041826.FCOL_03750	1041826.FCOL_09830	0	0	0.461	0	0	0	0	0	0.461
AEW85590.1	AEW85595.1	1041826.FCOL_03750	1041826.FCOL_03775	0.469	0	0	0	0	0	0	0	0.469
AEW85590.1	AEW86778.1	1041826.FCOL_03750	1041826.FCOL_09845	0	0	0.487	0	0.056	0	0	0	0.495
AEW85590.1	AEW85593.1	1041826.FCOL_03750	1041826.FCOL_03765	0.548	0	0	0	0	0	0	0	0.548
AEW85590.1	AEW85592.1	1041826.FCOL_03750	1041826.FCOL_03760	0.548	0	0	0	0	0	0	0	0.548
AEW85590.1	AEW86765.1	1041826.FCOL_03750	1041826.FCOL_09780	0.042	0	0.588	0	0	0	0	0	0.588
AEW85590.1	AEW86668.1	1041826.FCOL_03750	1041826.FCOL_09295	0.045	0	0.748	0	0.056	0	0	0	0.752
AEW85590.1	AEW85591.1	1041826.FCOL_03750	1041826.FCOL_03755	0.773	0.005	0	0	0	0	0	0	0.773
AEW85590.1	AEW86762.1	1041826.FCOL_03750	1041826.FCOL_09765	0.047	0	0.773	0	0	0	0	0.076	0.782
AEW85590.1	AEW86756.1	1041826.FCOL_03750	1041826.FCOL_09735	0.052	0	0.774	0	0	0	0	0.076	0.784
AEW85590.1	AEW86755.1	1041826.FCOL_03750	1041826.FCOL_09730	0.048	0	0.773	0	0.144	0	0	0.049	0.800
AEW85590.1	AEW86750.1	1041826.FCOL_03750	1041826.FCOL_09705	0.048	0	0.773	0	0.154	0	0	0.070	0.807
AEW85590.1	AEW86761.1	1041826.FCOL_03750	1041826.FCOL_09760	0.048	0	0.773	0	0.408	0	0	0.045	0.861
AEW85590.1	AEW86670.1	1041826.FCOL_03750	1041826.FCOL_09305	0	0	0.104	0.913	0	0	0.900	0	0.906
AEW85591.1	AEW85590.1	1041826.FCOL_03755	1041826.FCOL_03750	0.773	0.005	0	0	0	0	0	0	0.773
AEW85591.1	AEW86761.1	1041826.FCOL_03755	1041826.FCOL_09760	0.048	0	0	0	0.408	0	0	0.045	0.414
AEW85591.1	AEW85595.1	1041826.FCOL_03755	1041826.FCOL_03775	0.469	0	0	0	0	0	0	0	0.469
AEW85591.1	AEW85593.1	1041826.FCOL_03755	1041826.FCOL_03765	0.548	0	0	0	0	0	0	0	0.548
AEW85591.1	AEW85592.1	1041826.FCOL_03755	1041826.FCOL_03760	0.548	0	0	0	0	0	0	0	0.548
AEW85592.1	AEW85590.1	1041826.FCOL_03760	1041826.FCOL_03750	0.548	0	0	0	0	0	0	0	0.548
AEW85592.1	AEW85591.1	1041826.FCOL_03760	1041826.FCOL_03755	0.548	0	0	0	0	0	0	0	0.548
AEW85592.1	AEW85595.1	1041826.FCOL_03760	1041826.FCOL_03775	0.651	0	0	0	0	0	0	0	0.651
AEW85592.1	AEW85593.1	1041826.FCOL_03760	1041826.FCOL_03765	0.773	0	0	0.983	0	0	0	0	0.773
AEW85593.1	AEW85590.1	1041826.FCOL_03765	1041826.FCOL_03750	0.548	0	0	0	0	0	0	0	0.548
AEW85593.1	AEW85591.1	1041826.FCOL_03765	1041826.FCOL_03755	0.548	0	0	0	0	0	0	0	0.548
AEW85593.1	AEW85592.1	1041826.FCOL_03765	1041826.FCOL_03760	0.773	0	0	0.983	0	0	0	0	0.773
AEW85593.1	AEW85595.1	1041826.FCOL_03765	1041826.FCOL_03775	0.651	0	0	0	0	0	0	0	0.651
AEW85595.1	nuoH	1041826.FCOL_03775	1041826.FCOL_00110	0.078	0	0	0	0.329	0	0	0.126	0.412
AEW85595.1	AEW84884.1	1041826.FCOL_03775	1041826.FCOL_00135	0.060	0	0	0	0.419	0	0	0	0.430
AEW85595.1	AEW85080.1	1041826.FCOL_03775	1041826.FCOL_01155	0.044	0	0	0	0.460	0.108	0	0.051	0.504
AEW85595.1	tsf	1041826.FCOL_03775	1041826.FCOL_03205	0	0	0	0	0.403	0	0	0.085	0.430
AEW85595.1	rpsB	1041826.FCOL_03775	1041826.FCOL_03210	0	0	0	0	0.558	0.108	0	0	0.588
AEW85595.1	AEW85590.1	1041826.FCOL_03775	1041826.FCOL_03750	0.469	0	0	0	0	0	0	0	0.469
AEW85595.1	AEW85591.1	1041826.FCOL_03775	1041826.FCOL_03755	0.469	0	0	0	0	0	0	0	0.469
AEW85595.1	AEW85592.1	1041826.FCOL_03775	1041826.FCOL_03760	0.651	0	0	0	0	0	0	0	0.651
AEW85595.1	AEW85593.1	1041826.FCOL_03775	1041826.FCOL_03765	0.651	0	0	0	0	0	0	0	0.651
AEW85595.1	AEW87186.1	1041826.FCOL_03775	1041826.FCOL_11925	0.060	0	0	0	0.419	0	0	0	0.430
AEW85595.1	AEW86069.2	1041826.FCOL_03775	1041826.FCOL_06240	0	0	0	0	0.427	0.078	0	0	0.449
AEW85595.1	glyQS	1041826.FCOL_03775	1041826.FCOL_09260	0.059	0	0	0	0.482	0	0	0.066	0.504
AEW85595.1	AEW87280.1	1041826.FCOL_03775	1041826.FCOL_12405	0.044	0	0	0	0.460	0.108	0	0.051	0.504
AEW85605.2	AEW84917.1	1041826.FCOL_03825	1041826.FCOL_00310	0.073	0	0	0	0.486	0.357	0	0.113	0.691
AEW85605.2	AEW84962.1	1041826.FCOL_03825	1041826.FCOL_00535	0.074	0	0.392	0	0	0	0	0	0.412
AEW85605.2	AEW85122.1	1041826.FCOL_03825	1041826.FCOL_01365	0	0	0.492	0	0	0	0	0	0.492
AEW85605.2	AEW85124.1	1041826.FCOL_03825	1041826.FCOL_01375	0.314	0	0	0	0.543	0	0	0.370	0.785
AEW85605.2	AEW85253.1	1041826.FCOL_03825	1041826.FCOL_02020	0	0	0.646	0	0	0.125	0	0.087	0.692
AEW85605.2	AEW85379.1	1041826.FCOL_03825	1041826.FCOL_02670	0	0	0	0	0.249	0.466	0	0.276	0.684
AEW85605.2	yidC	1041826.FCOL_03825	1041826.FCOL_02920	0	0	0.230	0	0	0.518	0	0.113	0.642
AEW85605.2	AEW85437.1	1041826.FCOL_03825	1041826.FCOL_02960	0	0	0.185	0	0.331	0	0	0	0.431
AEW85605.2	rpsB	1041826.FCOL_03825	1041826.FCOL_03210	0.044	0	0	0	0	0.465	0	0.194	0.551
AEW85605.2	ftsZ	1041826.FCOL_03825	1041826.FCOL_03815	0.734	0	0	0	0.454	0	0	0.276	0.886
AEW85605.2	ftsA	1041826.FCOL_03825	1041826.FCOL_03820	0.839	0	0	0	0.869	0.433	0	0.276	0.990
AEW85605.2	AEW86136.1	1041826.FCOL_03825	1041826.FCOL_06575	0	0	0.404	0	0	0	0	0	0.404
AEW85605.2	AEW86823.1	1041826.FCOL_03825	1041826.FCOL_10070	0	0	0.407	0	0	0	0	0	0.407
AEW85605.2	AEW85722.1	1041826.FCOL_03825	1041826.FCOL_04455	0	0	0.411	0	0	0	0	0	0.411
AEW85605.2	recO	1041826.FCOL_03825	1041826.FCOL_13155	0	0	0.413	0	0	0	0	0	0.413
AEW85605.2	AEW86658.1	1041826.FCOL_03825	1041826.FCOL_09245	0	0	0.413	0	0	0	0	0	0.413
AEW85605.2	murA	1041826.FCOL_03825	1041826.FCOL_04825	0.125	0	0.181	0	0	0	0	0.254	0.418
AEW85605.2	AEW86292.1	1041826.FCOL_03825	1041826.FCOL_07365	0	0	0.439	0	0	0	0	0	0.439
AEW85605.2	AEW85708.1	1041826.FCOL_03825	1041826.FCOL_04370	0	0	0.410	0	0.052	0	0	0.089	0.445
AEW85605.2	dnaJ	1041826.FCOL_03825	1041826.FCOL_11980	0	0	0	0	0	0.386	0	0.139	0.448
AEW85605.2	rpsD	1041826.FCOL_03825	1041826.FCOL_10955	0	0	0	0	0	0.465	0	0	0.465
AEW85605.2	rplA	1041826.FCOL_03825	1041826.FCOL_10420	0	0	0	0	0	0.465	0	0	0.465
AEW85605.2	rpsC	1041826.FCOL_03825	1041826.FCOL_11050	0	0	0	0	0	0.465	0	0	0.465
AEW85605.2	rplB	1041826.FCOL_03825	1041826.FCOL_11065	0	0	0	0	0	0.465	0	0	0.465
AEW85605.2	rplY	1041826.FCOL_03825	1041826.FCOL_10040	0	0	0	0	0	0.465	0	0.058	0.474
AEW85605.2	secA	1041826.FCOL_03825	1041826.FCOL_12165	0.115	0	0	0	0	0.263	0	0.276	0.486
AEW85605.2	AEW86203.1	1041826.FCOL_03825	1041826.FCOL_06910	0.125	0	0.350	0	0.051	0	0	0.194	0.506
AEW85605.2	AEW86066.1	1041826.FCOL_03825	1041826.FCOL_06225	0.046	0	0	0	0	0.459	0	0.152	0.524
AEW85605.2	AEW86037.1	1041826.FCOL_03825	1041826.FCOL_06060	0	0	0.535	0	0	0	0	0	0.535
AEW85605.2	AEW87220.1	1041826.FCOL_03825	1041826.FCOL_12095	0	0	0.522	0	0	0	0	0.130	0.566
AEW85605.2	AEW85797.1	1041826.FCOL_03825	1041826.FCOL_04830	0	0	0.568	0	0	0	0	0	0.568
